,open,high,low,close,volume,value
2018-02-12 15:00:00+00:00,152.49999999,154.25495778,152.0,152.80000597,157.71348276,24085.0724688
2018-02-12 16:00:00+00:00,153.77718891,154.6,152.0,153.5,113.22965775,17349.44972598
2018-02-12 17:00:00+00:00,154.36498621,160.999,153.60000001,159.5912,866.94788211,137123.75927738
2018-02-12 18:00:00+00:00,159.5912,162.39999998,159.5912,161.22999989,459.64674088,73739.17013028
2018-02-12 19:00:00+00:00,161.22999988,162.5,160.00000001,160.37102719,849.62259768,137218.96445978
2018-02-12 20:00:00+00:00,161.5255048,161.87,158.1,158.22,507.0853136,81175.61815444
2018-02-12 21:00:00+00:00,157.95322741,161.87899887,157.60806324,161.2142,290.13892764,46366.81446726
2018-02-12 22:00:00+00:00,161.18,161.42999995,157.55200149,158.63375,292.11757281,46390.43426074
2018-02-12 23:00:00+00:00,158.77,159.50999849,155.0,155.69000791,777.10378175,121444.63392458
2018-02-13 00:00:00+00:00,155.69000791,157.67999999,155.18503284,157.05,313.77057464,49100.24745884
2018-02-13 01:00:00+00:00,157.04999999,158.96999999,156.5,157.51000265,273.55757223,43211.73213696
2018-02-13 02:00:00+00:00,158.21999995,159.54,156.96201901,159.54,290.2222265,45868.7610222
2018-02-13 03:00:00+00:00,159.54,160.92499999,158.00000001,160.64999999,334.19615325,53413.35722924
2018-02-13 04:00:00+00:00,160.64999997,162.43999998,160.0,162.125,1113.13488165,179333.81695763
2018-02-13 05:00:00+00:00,162.1125,164.0,160.89003354,162.17,1466.75750086,238573.2589247
2018-02-13 06:00:00+00:00,161.5000796,162.01584895,159.00009699,159.50000002,293.43701108,47147.33011001
2018-02-13 07:00:00+00:00,160.55,161.71052194,159.55,161.6,332.79378664,53678.06377168
2018-02-13 08:00:00+00:00,161.6,163.86089533,160.0,161.44163339,849.0894527,138291.63029741
2018-02-13 09:00:00+00:00,161.44163339,163.49998533,160.35100419,162.10953207,560.79410097,90883.03730118
2018-02-13 10:00:00+00:00,162.10953207,162.23899781,158.2000079,158.38638226,781.13571068,124902.92105595
2018-02-13 11:00:00+00:00,158.97155982,159.45999995,156.78000003,158.14,315.77672879,49793.10347507
2018-02-13 12:00:00+00:00,158.17,159.57999999,157.40902718,159.13973499,238.7841649,37810.27769792
2018-02-13 13:00:00+00:00,159.139735,159.84999995,155.92,157.43997604,625.06112882,98450.55332083
2018-02-13 14:00:00+00:00,157.36999406,158.49999999,156.00003299,157.8,364.53026323,57479.42984835
2018-02-13 15:00:00+00:00,157.50000232,159.99991336,156.50000001,157.60000001,494.31085994,78350.02706149
2018-02-13 16:00:00+00:00,159.0,159.60999989,157.41000017,157.41000017,752.69311151,119367.76492245
2018-02-13 17:00:00+00:00,156.600002,158.16600203,153.52,155.00000002,1451.41272105,224526.80576011
2018-02-13 18:00:00+00:00,154.5,155.81999996,153.0,154.10589763,1121.72069574,173107.65165556
2018-02-13 19:00:00+00:00,154.10589763,155.29,152.38095238,154.86,366.6487266,56313.64163534
2018-02-13 20:00:00+00:00,154.16885912,156.46022782,153.88,155.8,1067.26148982,165380.33748857
2018-02-13 21:00:00+00:00,155.3,158.12999999,154.01000007,156.9,434.71333296,67665.38190836
2018-02-13 22:00:00+00:00,156.62828092,158.72941342,155.52047652,158.3,491.31862542,77381.65828122
2018-02-13 23:00:00+00:00,158.29999999,159.1628591,157.18010169,157.41004823,193.14737936,30537.67066414
2018-02-14 00:00:00+00:00,157.61000028,157.7,154.88000013,156.5,320.28299333,50135.85146087
2018-02-14 01:00:00+00:00,156.45,157.49999998,155.00076949,156.87999423,298.11250384,46513.85168389
2018-02-14 02:00:00+00:00,155.70000014,158.49998762,155.70000014,157.40000007,686.38925601,107809.22634048
2018-02-14 03:00:00+00:00,158.0,159.1628591,158.0,158.0,541.07026437,85776.01647786
2018-02-14 04:00:00+00:00,159.16284475,159.1628591,157.0000458,158.6065,227.65185058,35910.65090348
2018-02-14 05:00:00+00:00,159.16285746,161.16285746,158.00000627,160.0,940.12964001,150618.90845251
2018-02-14 06:00:00+00:00,160.0,160.54999999,158.2,158.2,220.43907472,35163.40911778
2018-02-14 07:00:00+00:00,158.99988581,160.4306963,158.0,159.45,205.24390084,32639.69578167
2018-02-14 08:00:00+00:00,159.19155736,159.79,158.0,159.67,641.81630561,102330.857098
2018-02-14 09:00:00+00:00,159.69,162.1,159.09000005,162.1,578.8998326,93102.90103399
2018-02-14 10:00:00+00:00,162.18999999,176.0,162.0,172.0,4887.66976568,827163.41752746
2018-02-14 11:00:00+00:00,171.2,184.71,169.0,183.1,6873.53742931,1220248.35885271
2018-02-14 12:00:00+00:00,183.0,184.5,176.06000003,179.02251367,3097.63564731,555205.52687427
2018-02-14 13:00:00+00:00,180.409999,182.93699997,178.37,179.2,1782.56462626,322682.52254091
2018-02-14 14:00:00+00:00,179.2,180.74,176.85010012,180.54,1378.94607796,246462.45156761
2018-02-14 15:00:00+00:00,180.74,186.49999999,180.74,183.0,5014.47619777,925481.56088775
2018-02-14 16:00:00+00:00,183.66999999,184.0,181.001,182.0,952.82754251,174290.1260066
2018-02-14 17:00:00+00:00,182.0,182.81998646,180.0,180.999,832.80637966,151104.8303465
2018-02-14 18:00:00+00:00,181.0,182.0,179.07200002,181.57999998,617.03453948,111271.00248698
2018-02-14 19:00:00+00:00,180.4,192.91010117,180.18000938,190.56980088,4697.66640494,887173.06489126
2018-02-14 20:00:00+00:00,190.56980088,199.0,189.61499609,193.80000757,5331.83867235,1041933.22600629
2018-02-14 21:00:00+00:00,194.0,198.86306,190.0,198.86306,5167.950416,1004799.88504925
2018-02-14 22:00:00+00:00,198.86306,218.34288,198.86306,212.5,9384.84909721,1952217.481517
2018-02-14 23:00:00+00:00,213.0,215.0,202.953,205.79999998,5761.89061414,1202495.52759382
2018-02-15 00:00:00+00:00,205.79999999,211.25715998,205.79999996,210.2,2523.43135013,526996.14715738
2018-02-15 01:00:00+00:00,210.50000001,211.549,204.44,206.6,2451.82638944,510833.14295581
2018-02-15 02:00:00+00:00,206.61,207.93248649,197.10000001,204.39999999,4259.94762955,859835.38622422
2018-02-15 03:00:00+00:00,204.39999999,210.99999994,203.600001,206.24713511,2144.84120327,445090.44089829
2018-02-15 04:00:00+00:00,205.65427023,207.6,201.8000002,206.0,2026.78583299,414542.03184597
2018-02-15 05:00:00+00:00,205.14350047,210.7402325,204.05039546,207.588,1580.18016938,328702.98725164
2018-02-15 06:00:00+00:00,207.58800002,208.38,204.05039536,207.37,1108.70162956,227765.62889843
2018-02-15 07:00:00+00:00,207.0,214.49999998,205.6645375,214.0,1859.34854401,390632.21239414
2018-02-15 08:00:00+00:00,214.0,214.99999999,211.06785755,213.39994974,2159.9195385,460567.45480003
2018-02-15 09:00:00+00:00,212.0,228.0,209.0,220.99999998,8634.83588143,1892845.56517272
2018-02-15 10:00:00+00:00,220.999,230.0,220.199,229.4036,3089.04327782,694984.11955822
2018-02-15 11:00:00+00:00,229.25,238.4036,227.106,230.90040116,6121.35683578,1426462.13758381
2018-02-15 12:00:00+00:00,231.05899758,233.9,226.94172395,230.0,1557.97969431,359247.86327522
2018-02-15 13:00:00+00:00,229.22577504,232.49999998,225.1,226.4905,1818.27803164,416121.86285786
2018-02-15 14:00:00+00:00,225.41230253,230.50999999,222.5,228.999,2302.99442834,520826.77751235
2018-02-15 15:00:00+00:00,228.99799995,235.00456103,227.09595914,233.7,1205.28234104,279459.25973767
2018-02-15 16:00:00+00:00,233.7,234.35,230.71982928,232.45936403,1378.28175977,320420.41844711
2018-02-15 17:00:00+00:00,232.17650608,233.89999286,228.80105127,231.0,1590.09813796,366957.33601566
