,open,high,low,close,volume,value
2019-09-16 05:00:00+00:00,10303.0,10312.71316071,10278.13367706,10278.13367706,0.9630423,9921.03948048
2019-09-16 06:00:00+00:00,10277.10462718,10310.26220656,10269.11609186,10292.41510033,1.61057572,16598.66683124
2019-09-16 07:00:00+00:00,10292.42058353,10315.0,10292.42058353,10299.88797497,2.6015107,26816.19775438
2019-09-16 08:00:00+00:00,10298.51294461,10313.79999985,10298.51294461,10300.00000002,2.53009235,26076.87004654
2019-09-16 09:00:00+00:00,10300.00000003,10355.97,10300.00000003,10331.6749415,11.93027501,123160.35548213
2019-09-16 10:00:00+00:00,10342.58177125,10353.06242358,10325.26181908,10347.99158694,2.46403712,25487.21303046
2019-09-16 11:00:00+00:00,10339.13132451,10343.07574394,10326.32032138,10341.98599575,1.03436632,10688.6444049
2019-09-16 12:00:00+00:00,10341.98599575,10343.14459911,10302.99905988,10304.26250352,6.004587,62016.21526618
2019-09-16 13:00:00+00:00,10302.0,10315.50610106,10299.31130092,10310.53204912,2.58876167,26682.96626775
2019-09-16 14:00:00+00:00,10310.63275684,10321.13338734,10304.29048089,10313.31539013,1.9284432,19888.3582128
2019-09-16 15:00:00+00:00,10309.07138388,10318.44999998,10292.04000004,10307.47014958,23.01187139,237304.3106755
2019-09-16 16:00:00+00:00,10309.09382036,10312.09999998,10289.16449284,10293.99029013,10.59574586,109157.11993953
2019-09-16 17:00:00+00:00,10298.16289873,10314.09448714,10290.2707816,10291.86924904,3.56010093,36684.4766639
2019-09-16 18:00:00+00:00,10291.28407975,10314.98,10291.28407974,10298.24434586,3.48293474,35895.445115
2019-09-16 19:00:00+00:00,10301.20936905,10311.93834246,10296.47468352,10305.16678718,1.84388565,19000.1324482
2019-09-16 20:00:00+00:00,10305.16678717,10305.16678718,10276.93700001,10284.41673548,1.27430703,13124.181566
2019-09-16 21:00:00+00:00,10277.05558939,10277.05558939,10130.66587235,10146.6432,102.44306236,1042235.95648603
2019-09-16 22:00:00+00:00,10140.41473478,10178.11398141,10130.56789462,10140.53085756,8.23503334,83605.57974121
2019-09-16 23:00:00+00:00,10142.99061796,10170.33091122,10122.88,10149.37,6.76628752,68717.80825991
2019-09-17 00:00:00+00:00,10149.37,10152.83,10134.08765899,10144.31644398,8.28873146,84085.30584428
2019-09-17 01:00:00+00:00,10129.00000009,10150.75738602,10079.35794099,10142.30000001,16.37084631,165914.97078666
2019-09-17 02:00:00+00:00,10142.3,10150.31195334,10135.16110213,10135.95712,3.37767184,34266.06581758
