,open,high,low,close,volume,value
2019-01-21 09:00:00+00:00,0.316895,0.31745992,0.31651,0.31745992,348.19705829,110.4652038
2019-01-21 10:00:00+00:00,0.31671997,0.31671997,0.31671997,0.31671997,5077.35671213,1608.10026555
2019-01-21 11:00:00+00:00,0.31671997,0.31717375,0.31671997,0.31671997,24910.11379283,7889.96241219
2019-01-21 12:00:00+00:00,0.31558,0.3159,0.31503,0.3157,17681.88511724,5575.4832887
2019-01-21 13:00:00+00:00,0.3158,0.31611,0.31386185,0.31589,37317.99437336,11735.00399949
2019-01-21 14:00:00+00:00,0.31542001,0.3156,0.31449003,0.31449003,2662.39630594,839.19747849
2019-01-21 15:00:00+00:00,0.31528,0.31551,0.31528,0.31536,8475.71928734,2673.63278155
2019-01-21 16:00:00+00:00,0.31511,0.31511,0.31492496,0.31492496,896.78033143,282.48087556
2019-01-21 17:00:00+00:00,0.31448,0.31504,0.31448,0.31504,10490.06282236,3301.84058515
2019-01-21 18:00:00+00:00,0.31506,0.31712871,0.31506,0.3161,13669.61253355,4322.57856251
2019-01-21 19:00:00+00:00,0.31555,0.316,0.31526,0.316,14664.29331296,4627.31469902
2019-01-21 20:00:00+00:00,0.31713997,0.3212647,0.31679,0.32076,24648.89905565,7831.73885799
2019-01-21 21:00:00+00:00,0.31951,0.31969,0.3187,0.31915,16399.90886852,5236.13492741
2019-01-21 22:00:00+00:00,0.31929,0.32002,0.31831,0.31831,8217.58079819,2628.37433539
2019-01-21 23:00:00+00:00,0.31817,0.31817,0.31725,0.31725,30673.37350156,9744.20722882
2019-01-22 00:00:00+00:00,0.3164,0.31664,0.31609,0.31657,12597.92219723,3985.57430782
2019-01-22 01:00:00+00:00,0.31661,0.31677,0.31661,0.31677,6219.0,1969.19263
2019-01-22 02:00:00+00:00,0.31748011,0.31806,0.31736,0.31736,10038.0,3189.16424418
2019-01-22 03:00:00+00:00,0.31651,0.31741,0.31651,0.31741,10204.08355918,3231.77419063
2019-01-22 04:00:00+00:00,0.31764,0.31792,0.31751,0.31792,5069.31816682,1611.31138111
2019-01-22 05:00:00+00:00,0.31759,0.31759,0.31666,0.31739,3650.23278277,1158.57687731
2019-01-22 06:00:00+00:00,0.31709,0.31709,0.31564422,0.31564422,13136.12480204,4158.5810395
2019-01-22 07:00:00+00:00,0.31564,0.31564,0.31300003,0.31562707,10892.35247019,3416.4724301
2019-01-22 08:00:00+00:00,0.31562707,0.31875,0.31562707,0.31809003,1713.68181857,543.54325336
2019-01-22 09:00:00+00:00,0.31822996,0.3188498,0.31802502,0.31802502,334.72428346,106.5448082
2019-01-22 10:00:00+00:00,0.31725122,0.317965,0.31725,0.317965,990.40787394,314.24050807
2019-01-22 11:00:00+00:00,0.31824,0.319,0.31824,0.319,145.04563338,46.16976284
2019-01-22 12:00:00+00:00,0.31592,0.31592,0.314,0.314,4956.68841797,1562.42847874
2019-01-22 13:00:00+00:00,0.31512585,0.31529188,0.31437,0.31519,13913.0058499,4385.92231294
2019-01-22 14:00:00+00:00,0.3141,0.31462317,0.3141,0.31462317,68.36213392,21.4991679
2019-01-22 15:00:00+00:00,0.31544997,0.31544997,0.31376,0.31389,10976.27492957,3444.58832888
2019-01-22 16:00:00+00:00,0.3138,0.3138,0.31334,0.31334,718.7109086,225.5228761
2019-01-22 17:00:00+00:00,0.31381429,0.31535994,0.31345,0.31535994,1361.61072748,427.23530778
2019-01-22 18:00:00+00:00,0.31574994,0.31574994,0.31421029,0.31421029,498.37213207,157.26757908
2019-01-22 19:00:00+00:00,0.31345,0.31465,0.31300765,0.314,12250.57085697,3840.85303969
2019-01-22 20:00:00+00:00,0.31431997,0.31475,0.30688613,0.31342444,51433.4904151,15937.21446544
2019-01-22 21:00:00+00:00,0.31342444,0.317,0.31342444,0.31575,6472.45047844,2040.48881632
2019-01-22 22:00:00+00:00,0.31792999,0.31792999,0.3149,0.31585,8352.84299606,2638.35957663
2019-01-22 23:00:00+00:00,0.31755,0.31998294,0.31755,0.31769274,11722.37678402,3726.60851887
2019-01-23 00:00:00+00:00,0.31776927,0.32,0.31769274,0.31999456,11373.5159071,3624.38127132
2019-01-23 01:00:00+00:00,0.31929,0.31969,0.31885,0.31885,19982.71104339,6379.38208944
2019-01-23 02:00:00+00:00,0.31895,0.31895,0.31700003,0.31700003,9917.30868629,3155.08136825
2019-01-23 03:00:00+00:00,0.31844995,0.31844995,0.31789,0.31824,6285.19734195,1999.85039685
2019-01-23 04:00:00+00:00,0.31839,0.31855,0.31711101,0.31711101,21893.57991977,6966.30961439
2019-01-23 05:00:00+00:00,0.31805,0.31906,0.31805,0.31906,1357.58177384,433.12724189
2019-01-23 06:00:00+00:00,0.31911,0.31911,0.31812,0.31812,2544.71023351,810.27420854
2019-01-23 07:00:00+00:00,0.316691,0.31784995,0.316691,0.31784992,4392.08541755,1395.94585509
2019-01-23 08:00:00+00:00,0.31789,0.31789,0.31739501,0.31756003,2006.0243497,637.60621994
2019-01-23 09:00:00+00:00,0.31791393,0.31791393,0.3175901,0.31781875,120.43204251,38.26861358
2019-01-23 10:00:00+00:00,0.3174162,0.31817,0.3174162,0.31817,341.22382718,108.51975992
2019-01-23 11:00:00+00:00,0.31854,0.31860995,0.31854,0.31860995,607.89176236,193.66658161
2019-01-23 12:00:00+00:00,0.31913998,0.31913998,0.31809,0.31809,2442.8299172,777.53596386
2019-01-23 13:00:00+00:00,0.316691,0.31748647,0.31530051,0.31704,10664.86970454,3372.98606895
2019-01-23 14:00:00+00:00,0.31703975,0.31703975,0.31703975,0.31703975,287.66187346,91.20024845
2019-01-23 15:00:00+00:00,0.31703997,0.31881331,0.31677,0.31703002,37855.08301259,12036.45179426
2019-01-23 16:00:00+00:00,0.31703002,0.31703002,0.316,0.316,5257.0,1661.82127019
2019-01-23 17:00:00+00:00,0.316,0.31674997,0.31417003,0.31595,3978.76306398,1252.87428699
2019-01-23 18:00:00+00:00,0.31635,0.31635,0.31633,0.31633,500.67153823,158.38144112
2019-01-23 19:00:00+00:00,0.31568,0.31594,0.31553,0.31594,2772.77423695,875.49910092
2019-01-23 20:00:00+00:00,0.31667652,0.31911,0.31667652,0.31911,21243.72571919,6762.54119877
2019-01-23 21:00:00+00:00,0.31845998,0.31845998,0.31775,0.31775,24.422,7.76944165
2019-01-23 22:00:00+00:00,0.31774,0.31858999,0.31773,0.31858999,15099.21218186,4799.75649124
2019-01-23 23:00:00+00:00,0.318,0.3184,0.3149542,0.31595,14195.50865337,4486.78538794
2019-01-24 00:00:00+00:00,0.31689648,0.317,0.31593,0.31593,31563.03656329,9983.51989627
2019-01-24 01:00:00+00:00,0.31464,0.31535643,0.31457,0.31535643,21745.42293037,6840.94545493
2019-01-24 02:00:00+00:00,0.31521001,0.31597971,0.31521001,0.31583,2526.72761743,797.56418519
2019-01-24 03:00:00+00:00,0.31563986,0.31852183,0.31563986,0.31852183,30817.59162979,9733.11145336
2019-01-24 04:00:00+00:00,0.31762,0.317826,0.31421069,0.31421069,19991.18478426,6319.32850395
2019-01-24 05:00:00+00:00,0.314,0.314,0.312,0.31347995,49223.39917104,15373.55440161
2019-01-24 06:00:00+00:00,0.31344963,0.31344963,0.31344963,0.31344963,18.45495717,5.7846995
2019-01-24 07:00:00+00:00,0.31326,0.31486421,0.31309,0.31486421,18031.87555854,5654.74974534
2019-01-24 08:00:00+00:00,0.31412003,0.3142,0.31399,0.3142,5959.34866223,1871.95575396
2019-01-24 09:00:00+00:00,0.31427,0.31427,0.3139,0.3139,1199.2636,376.88591157
2019-01-24 11:00:00+00:00,0.31319454,0.3135,0.31319454,0.31338,2392.0,749.47180785
2019-01-24 12:00:00+00:00,0.31381,0.31381,0.313,0.313,360.75950379,113.13186309
2019-01-24 13:00:00+00:00,0.31336,0.31336,0.31336,0.31336,3824.50293733,1198.44624045
2019-01-24 14:00:00+00:00,0.31357,0.31357,0.31357,0.31357,1109.35192919,347.85948444
2019-01-24 15:00:00+00:00,0.31298,0.31298,0.31295,0.312955,2079.77659512,650.90230126
2019-01-24 16:00:00+00:00,0.31373998,0.31435986,0.31373998,0.31435986,5423.71202921,1704.9875
2019-01-24 17:00:00+00:00,0.31409,0.31409,0.31409,0.31409,6567.19124723,2062.68909884
2019-01-24 18:00:00+00:00,0.31457,0.31457,0.31386,0.31386,7158.73566981,2249.37581972
2019-01-24 19:00:00+00:00,0.31444,0.31444,0.31388997,0.31388997,24358.98028391,7655.86632546
2019-01-24 20:00:00+00:00,0.31328005,0.31669,0.31328005,0.31669,22428.96956213,7091.28088465
2019-01-24 21:00:00+00:00,0.31640998,0.31640998,0.31598,0.31598,3971.19124409,1255.55993028
2019-01-24 22:00:00+00:00,0.31598,0.31635,0.31598,0.31612,4149.5802501,1312.5411128
2019-01-24 23:00:00+00:00,0.31615997,0.31615997,0.31569,0.31569,4143.54907329,1308.43252372
2019-01-25 00:00:00+00:00,0.31527,0.31541,0.3142,0.31537,13956.79335016,4397.62594106
2019-01-25 01:00:00+00:00,0.31540998,0.31547,0.31466995,0.31466995,3603.90006802,1136.26512564
2019-01-25 02:00:00+00:00,0.3142,0.31437,0.3142,0.31437,945.85852877,297.26859009
2019-01-25 03:00:00+00:00,0.31469989,0.31469989,0.3142,0.3142,314.6354221,98.99991849
2019-01-25 04:00:00+00:00,0.31589,0.31793,0.31589,0.31627,21851.22150797,6922.60600868
2019-01-25 05:00:00+00:00,0.31627,0.31649,0.31594,0.31594,15309.22272908,4838.26622728
2019-01-25 06:00:00+00:00,0.31594,0.31609,0.315771,0.315771,14237.89105383,4498.28818998
2019-01-25 07:00:00+00:00,0.31679,0.31679,0.315771,0.315771,4171.70697472,1320.97846624
2019-01-25 08:00:00+00:00,0.31517,0.3157,0.31517,0.3157,11406.25710712,3595.33736872
2019-01-25 09:00:00+00:00,0.31582,0.31582,0.31582,0.31582,313.59068441,99.03820995
2019-01-25 10:00:00+00:00,0.31681997,0.31682,0.31681997,0.31682,1631.93149862,517.02850739
2019-01-25 11:00:00+00:00,0.31668,0.31668,0.31521,0.31533,33786.1428178,10660.6021614
2019-01-25 12:00:00+00:00,0.3153,0.31603695,0.31527,0.31553,21800.75200152,6876.60073517
2019-01-25 13:00:00+00:00,0.31557,0.31557,0.31549,0.31555,1098.87517604,346.71492479
2019-01-25 14:00:00+00:00,0.31579,0.31603692,0.31506,0.31565,8444.77390478,2666.44215572
2019-01-25 15:00:00+00:00,0.31549997,0.31556,0.31476,0.31477,46883.37282393,14765.71972948
2019-01-25 16:00:00+00:00,0.31475,0.31507,0.31433,0.31504,167476.53389206,52705.20810344
2019-01-25 17:00:00+00:00,0.31504,0.31504,0.311,0.3129,24783.46669207,7759.2921293
2019-01-25 18:00:00+00:00,0.31216,0.31917,0.31213,0.31381001,275680.75888798,87331.10558431
2019-01-25 19:00:00+00:00,0.31388001,0.31402,0.31288001,0.31288001,25179.54670708,7894.95744416
2019-01-25 20:00:00+00:00,0.3137,0.31503,0.31323,0.31359,40312.09993113,12666.13857174
2019-01-25 21:00:00+00:00,0.3125075,0.3133,0.3125075,0.3133,10626.49251052,3324.56139155
2019-01-25 22:00:00+00:00,0.31343,0.31385,0.31343,0.31385,3680.10009645,1154.90359017
2019-01-25 23:00:00+00:00,0.313,0.313,0.313,0.313,1129.10344246,353.4093775
2019-01-26 00:00:00+00:00,0.3139,0.31429,0.31364,0.31382001,3506.6500942,1100.51557345
2019-01-26 01:00:00+00:00,0.31382001,0.31391,0.31296,0.31296,5703.72156072,1787.38043969
2019-01-26 02:00:00+00:00,0.31289,0.31343997,0.31289,0.31343997,738.79726065,231.1765741
2019-01-26 03:00:00+00:00,0.31343999,0.31382,0.31289001,0.31331,3903.52652501,1223.64917822
2019-01-26 04:00:00+00:00,0.31288054,0.31288054,0.31231011,0.31231116,10722.24460672,3352.97635934
2019-01-26 05:00:00+00:00,0.3128006,0.31298,0.31273,0.31298,7777.56435058,2433.20915038
2019-01-26 06:00:00+00:00,0.31321,0.31321,0.31271004,0.31271004,1852.79238098,579.92134589
2019-01-26 07:00:00+00:00,0.31312003,0.31421509,0.31312003,0.31421509,957.80118983,300.68337212
2019-01-26 08:00:00+00:00,0.31425997,0.31425997,0.31419,0.31419,6619.71224156,2079.89064777
2019-01-26 09:00:00+00:00,0.31433,0.31459,0.31425,0.31425,8036.38401678,2526.67977179
2019-01-26 10:00:00+00:00,0.31365,0.31365,0.3136,0.3136,3097.1068106,971.32988446
2019-01-26 11:00:00+00:00,0.3136,0.31488,0.3136,0.31488,8697.16922849,2733.89952869
2019-01-26 12:00:00+00:00,0.31479,0.31525,0.31479,0.3149,920.838283,290.08096933
2019-01-26 13:00:00+00:00,0.31434006,0.3149,0.31434006,0.3149,5432.27818645,1710.19276025
2019-01-26 14:00:00+00:00,0.31485,0.31485,0.31443002,0.31478454,2682.54147155,844.10883854
2019-01-26 15:00:00+00:00,0.31531782,0.31594849,0.31516,0.31529,21706.41940924,6850.33319223
2019-01-26 16:00:00+00:00,0.31515001,0.31821,0.31436001,0.3165,58843.31018081,18655.66993776
2019-01-26 17:00:00+00:00,0.3165,0.31737,0.31602001,0.31602001,46282.46602787,14658.04936157
2019-01-26 18:00:00+00:00,0.31658,0.31674,0.31605,0.31626,8134.83641217,2572.29803957
2019-01-26 19:00:00+00:00,0.31655,0.31655,0.31468,0.31468,6518.10838513,2052.69923965
2019-01-26 20:00:00+00:00,0.31521009,0.31521009,0.314545,0.31494,10025.4718551,3155.68102855
