,open,high,low,close,volume,value
2018-12-27 04:00:00+00:00,125.22,129.37360828,125.22,128.37,455.59117412,58329.53732965
2018-12-27 05:00:00+00:00,129.18,129.18,127.18,127.18,165.45620369,21257.20824889
2018-12-27 06:00:00+00:00,126.89,127.61,125.85,127.4,79.0827585,10042.22363996
2018-12-27 07:00:00+00:00,128.33,130.36,128.33,130.0,488.53819357,63290.26852969
2018-12-27 08:00:00+00:00,129.68970317,130.97799994,128.5,129.41,81.52069798,10547.5121503
2018-12-27 09:00:00+00:00,128.5,130.39999997,127.78,129.38,199.44891505,25832.63184383
2018-12-27 10:00:00+00:00,129.38,130.43,126.37,126.71,95.92472485,12343.80143735
2018-12-27 11:00:00+00:00,125.95049859,126.932,124.93,126.932,209.15158525,26269.44678204
2018-12-27 12:00:00+00:00,126.87,126.87,125.0,125.0,60.6808508,7647.79959666
2018-12-27 13:00:00+00:00,126.31,126.31,125.48000006,125.48000006,29.64074076,3722.83272694
2018-12-27 14:00:00+00:00,125.48000006,125.48000006,120.30016008,121.71476978,2547.5222921,307374.08985226
2018-12-27 15:00:00+00:00,121.96088303,122.97133212,121.73071153,122.635,183.5225677,22435.32672527
2018-12-27 16:00:00+00:00,122.635,123.67,122.54,122.78999998,307.01650559,37774.06792942
2018-12-27 17:00:00+00:00,123.44,124.29,122.28,122.28,421.08290201,51970.67485801
2018-12-27 18:00:00+00:00,122.54,123.79999999,122.53,123.12,63.56827591,7815.89921646
2018-12-27 19:00:00+00:00,123.55,125.24,123.44,123.67,278.79437332,34578.65597113
2018-12-27 20:00:00+00:00,123.2648638,123.6,122.46,122.46,68.18023059,8390.85649958
2018-12-27 21:00:00+00:00,123.8,124.15,123.06,123.06,84.11928131,10392.78537979
2018-12-27 22:00:00+00:00,123.31,125.019,123.05,123.67,1237.60064705,154364.36133737
2018-12-27 23:00:00+00:00,123.69000001,123.75,122.71,123.18,76.37515899,9407.5843573
2018-12-28 00:00:00+00:00,123.36,123.36,121.72,122.1,201.78591829,24748.39382589
2018-12-28 01:00:00+00:00,123.75,123.75,123.0,123.0,28.67580324,3536.40329544
